name_muni,abbrev_state,lon,lat
Presidente Kennedy,ES,-41.0724744959968,-21.1431421669682
Rio Bananal,ES,-40.3081537203705,-19.2304681809606
Rio Novo Do Sul,ES,-40.9187145354846,-20.8181878523742
Santa Leopoldina,ES,-40.5393425456427,-20.1231826526925
Santa Maria De Jetibá,ES,-40.8038221364447,-20.0852319326821
Santa Teresa,ES,-40.6373966441867,-19.8791020621791
São Domingos Do Norte,ES,-40.566581598411,-19.1223687055077
São Gabriel Da Palha,ES,-40.5083924149687,-18.952699040063
São José Do Calçado,ES,-41.6556356580083,-20.9827704564405
São Mateus,ES,-40.0211996892766,-18.7484722336767
São Roque Do Canaã,ES,-40.6793985726569,-19.719730706463
Serra,ES,-40.301175220353,-20.1284815197695
Sooretama,ES,-40.1466783477485,-19.0725182387448
Vargem Alta,ES,-41.0040098920448,-20.6464751262755
Venda Nova Do Imigrante,ES,-41.1403359945707,-20.3703427241524
Viana,ES,-40.5128314823845,-20.4009334789891
Vila Pavão,ES,-40.6272210545917,-18.6142701533472
Vila Valério,ES,-40.3294877576165,-18.9665504533368
Vila Velha,ES,-40.3781063748472,-20.4339463616279
Vitória,ES,-39.1685018664994,-20.3024015658261
Angra Dos Reis,RJ,-44.3529359293705,-22.9867239356531
Aperibé,RJ,-42.1346509335482,-21.6523815621687
Araruama,RJ,-42.2931573681557,-22.7550963053107
Areal,RJ,-43.1219702308685,-22.2351622032596
Armação Dos Búzios,RJ,-41.9498911054773,-22.7760666084295
Arraial Do Cabo,RJ,-42.1582960697965,-22.9258975946545
Barra Do Piraí,RJ,-43.9135157427161,-22.4262298895136
Barra Mansa,RJ,-44.18847515796,-22.5066181763943
Belford Roxo,RJ,-43.3768827284507,-22.7289735598407
Bom Jardim,RJ,-42.3728891846448,-22.2004179880021
Bom Jesus Do Itabapoana,RJ,-41.6837630900444,-21.1231799222951
Cabo Frio,RJ,-42.0571560809994,-22.7101181513714
Cachoeiras De Macacu,RJ,-42.7286930199965,-22.5158317045812
Cambuci,RJ,-41.9140970910385,-21.4963141969588
Carapebus,RJ,-41.651738594517,-22.1958630089379
Comendador Levy Gasparian,RJ,-43.2566784313649,-22.0433246012998
Campos Dos Goytacazes,RJ,-41.4039543951899,-21.7472591545202
Cantagalo,RJ,-42.3344530518478,-21.8686906078351
Cardoso Moreira,RJ,-41.5006215376288,-21.5253369603647
Carmo,RJ,-42.5684210340312,-21.9015277029493
Casimiro De Abreu,RJ,-42.1441128210661,-22.4821945659939
Conceição De Macabu,RJ,-41.8428330246064,-22.135050246067
Cordeiro,RJ,-42.3424528601219,-22.0586663332034
Duas Barras,RJ,-42.4985827875731,-22.0565800575883
Duque De Caxias,RJ,-43.2998469363166,-22.6323998777946
Engenheiro Paulo De Frontin,RJ,-43.6358157801103,-22.5184096788121
Guapimirim,RJ,-42.9645726052511,-22.5836626885398
Iguaba Grande,RJ,-42.2180057485198,-22.8287296874252
Itaboraí,RJ,-42.8546138557642,-22.7497517649924
Itaguaí,RJ,-43.8169815915729,-22.8440256078063
Italva,RJ,-41.6535206055731,-21.4241054542686
Itaocara,RJ,-42.08249573919,-21.7270985097555
Itaperuna,RJ,-41.8950082021242,-21.2245861681062
Itatiaia,RJ,-44.5883454010998,-22.4418037871909
Japeri,RJ,-43.6057943857592,-22.6619369188007
Laje Do Muriaé,RJ,-42.1363457421926,-21.2507205351147
Macaé,RJ,-41.9772944618885,-22.2957753026483
Macuco,RJ,-42.2736804992326,-22.0242570522608
Magé,RJ,-43.1131052129906,-22.6136594884064
Mangaratiba,RJ,-44.0438143207527,-22.9526442031181
Maricá,RJ,-42.8169416837645,-22.9154633811285
Mendes,RJ,-43.7398323797755,-22.5218765811088
Mesquita,RJ,-43.4504222098437,-22.7998763567173
Miguel Pereira,RJ,-43.4695558555792,-22.5069786140043
Miracema,RJ,-42.1525121117897,-21.3957292776997
Natividade,RJ,-41.9315925061975,-21.0412815939476
Nilópolis,RJ,-43.4286703241271,-22.8208434167449
Niterói,RJ,-43.05538681866,-22.9151858901367
Nova Friburgo,RJ,-42.5015063292859,-22.3197806776678
Nova Iguaçu,RJ,-43.5017807130886,-22.6878343408406
Paracambi,RJ,-43.7255627070059,-22.6219260933268
Paraíba Do Sul,RJ,-43.3056486089718,-22.1838797072141
Paraty,RJ,-44.7061614975363,-23.148442073277
Paty Do Alferes,RJ,-43.4056839930828,-22.3661724983618
Petrópolis,RJ,-43.1572527229023,-22.3985068060373
Pinheiral,RJ,-43.9988002556378,-22.5418208842226
Piraí,RJ,-43.9045380211021,-22.6338831500994
Porciúncula,RJ,-41.9667854324627,-20.905840428959
Porto Real,RJ,-44.3259635122631,-22.4410686682379
Quatis,RJ,-44.2368917050006,-22.3550094539127
Queimados,RJ,-43.5849744709366,-22.7255840417169
Quissamã,RJ,-41.4403995927281,-22.1044024036807
Resende,RJ,-44.4848995014388,-22.4406838674528
Rio Bonito,RJ,-42.5884985428809,-22.7346308155891
Rio Claro,RJ,-44.0790558157139,-22.782154884632
Rio Das Flores,RJ,-43.5392426713986,-22.1600164008555
Rio Das Ostras,RJ,-41.9467782673802,-22.4543053073548
Rio De Janeiro,RJ,-43.4502571441865,-22.9232803120045
Santa Maria Madalena,RJ,-41.9130669701925,-21.9697945527793
Santo Antônio De Pádua,RJ,-42.1927594109186,-21.5559952297092
São Francisco De Itabapoana,RJ,-41.134625475651,-21.4182449728892
São Fidélis,RJ,-41.7875669754761,-21.6601744029229
São Gonçalo,RJ,-42.99726050101,-22.8256109073825
São João Da Barra,RJ,-41.0806390292394,-21.7817447407829
São João De Meriti,RJ,-43.3650848047184,-22.7851067470711
São José De Ubá,RJ,-41.9491751351591,-21.3705633694096
São José Do Vale Do Rio Preto,RJ,-42.9329981576132,-22.1697772568987
São Pedro Da Aldeia,RJ,-42.1248168689447,-22.7875161130378
São Sebastião Do Alto,RJ,-42.1025358770363,-21.8836458633229
Sapucaia,RJ,-42.8229440614975,-22.0243316437933
Saquarema,RJ,-42.5188104976489,-22.8780765463437
Seropédica,RJ,-43.7025991878027,-22.7594882996781
Silva Jardim,RJ,-42.4132369444038,-22.5677133626906
Sumidouro,RJ,-42.6670887741961,-22.1125165764046
Tanguá,RJ,-42.7255366712209,-22.7816910532283
Teresópolis,RJ,-42.8738074440042,-22.3139780506868
Trajano De Moraes,RJ,-42.1558084929016,-22.130181504188
Três Rios,RJ,-43.1145439807322,-22.1240695856645
Valença,RJ,-43.8579012483441,-22.2346786759892
Varre-Sai,RJ,-41.826110111213,-20.8926560634471
Vassouras,RJ,-43.5778958786314,-22.3645096122837
Volta Redonda,RJ,-44.0885148174541,-22.491317432952
Adamantina,SP,-51.0566597309679,-21.5767854758256
Adolfo,SP,-49.6532962029832,-21.2886836252153
Aguaí,SP,-47.0402454656847,-22.0500572172154
Águas Da Prata,SP,-46.6915822842099,-21.9138002671768
Águas De Lindóia,SP,-46.6036933209343,-22.4747534516326
Águas De Santa Bárbara,SP,-49.2611011339908,-22.857931757152
Águas De São Pedro,SP,-47.8760058126344,-22.6000819909455
Agudos,SP,-49.1086027268468,-22.5718856807894
Alambari,SP,-47.8689721722901,-23.54903490073
Alfredo Marcondes,SP,-51.3957817141649,-21.9354497464505
Altair,SP,-49.0940099673202,-20.5334425772992
Altinópolis,SP,-47.3861699279528,-21.0180681776869
Alto Alegre,SP,-50.1921247300944,-21.6127565618002
Alumínio,SP,-47.2812604240984,-23.5330872390364
Álvares Florence,SP,-49.92005972954,-20.2896986537581
Álvares Machado,SP,-51.51517525348,-22.1319236867545
Álvaro De Carvalho,SP,-49.7335484326376,-22.0867551951482
Alvinlândia,SP,-49.7585561347459,-22.4525535193411
Americana,SP,-47.2890993354155,-22.723353252731
Américo Brasiliense,SP,-48.0321178397089,-21.7222381105229
Américo De Campos,SP,-49.7678035745759,-20.2896086036301
Amparo,SP,-46.7987822435236,-22.6991257835629
Analândia,SP,-47.6779003047722,-22.1210770313364
Andradina,SP,-51.3297873643103,-20.8356221886913
Angatuba,SP,-48.4591351442627,-23.4368798928506
Anhembi,SP,-48.174659768974,-22.8000181841182
Anhumas,SP,-51.4277744024413,-22.3621778055854
Aparecida,SP,-45.2372441846114,-22.9140127191839
Aparecida D'oeste,SP,-50.9219655105525,-20.4787898357629
Apiaí,SP,-48.8173293092203,-24.4214547805257
Araçariguama,SP,-47.0723773948982,-23.4344474729233
Araçatuba,SP,-50.5745358544708,-21.1139163940603
Araçoiaba Da Serra,SP,-47.6514992653016,-23.5439123402004
Aramina,SP,-47.8206356019468,-20.1448614715792
Arandu,SP,-49.0640061411285,-23.1776706330816
Arapeí,SP,-44.4385538728169,-22.6729862073016
Araraquara,SP,-48.1812650487131,-21.7916451299196
Araras,SP,-47.3238520667957,-22.34611207119
Arco-Íris,SP,-50.430964499503,-21.7664980447271
Arealva,SP,-48.9821083960682,-22.0761297102058
Areias,SP,-44.7123599123013,-22.6731622975395
Areiópolis,SP,-48.6528396629119,-22.6320141639041
Ariranha,SP,-48.7790397038869,-21.1857358719564
Artur Nogueira,SP,-47.1321169367623,-22.5612308000512
Arujá,SP,-46.3190620709098,-23.3859446049291
Aspásia,SP,-50.7280656963547,-20.1835153627655
Assis,SP,-50.4206622599925,-22.6017547010667
Atibaia,SP,-46.5867919260248,-23.1233098735492
Auriflama,SP,-50.5799636591907,-20.6442800683754
Avaí,SP,-49.3162619242484,-22.1872514725025
Avanhandava,SP,-49.9472813821084,-21.4604937212945
Avaré,SP,-48.8940359821034,-23.0752110173847
Bady Bassitt,SP,-49.4376418357338,-20.9315668686909
Balbinos,SP,-49.3330831859355,-21.8924258666021
Bálsamo,SP,-49.5519538333436,-20.709807870443
Bananal,SP,-44.334425750697,-22.7338132908265
Barão De Antonina,SP,-49.5719587324741,-23.5828550081063
Barbosa,SP,-49.9219820814358,-21.2907624199375
Bariri,SP,-48.718883628573,-22.0668682322697
Barra Bonita,SP,-48.5416195114067,-22.4794956351519
Barra Do Chapéu,SP,-49.0852739602797,-24.4438352535989
Barra Do Turvo,SP,-48.4269646565201,-24.8886707158963
Barretos,SP,-48.6519935658213,-20.514249736277
Barrinha,SP,-48.0952183121656,-21.2324910487975
Barueri,SP,-46.8771747432748,-23.5052908940791
Bastos,SP,-50.7439723301663,-21.9505801574271
Batatais,SP,-47.5747047298185,-20.8677797553782
Bauru,SP,-49.1261101344339,-22.2538997468062
Bebedouro,SP,-48.5107094509699,-20.9405194229137
Bento De Abreu,SP,-50.8617810195427,-21.3316391195674
Bernardino De Campos,SP,-49.4918644840394,-23.0308831010618
Bertioga,SP,-46.0301826293237,-23.7597311706107
Bilac,SP,-50.4792376844906,-21.4277370459078
Birigui,SP,-50.3509345001232,-21.2616428654362
Biritiba-Mirim,SP,-46.0213554174472,-23.6241404451731
Boa Esperança Do Sul,SP,-48.4636031852854,-21.9350440109787
Bocaina,SP,-48.5290416562578,-22.1054530267011
Bofete,SP,-48.2858851277117,-23.1290213552167
Boituva,SP,-47.6749667243769,-23.2876283884691
Bom Jesus Dos Perdões,SP,-46.4789744451323,-23.1725040328129
Bom Sucesso De Itararé,SP,-49.1646941716795,-24.3160469597898
Borá,SP,-50.5020322003422,-22.2444537681843
Boracéia,SP,-48.7884088657646,-22.1701323046422
Borborema,SP,-49.0720134391821,-21.6107753689995
Borebi,SP,-48.9923283564716,-22.6805981888536
Botucatu,SP,-48.4683125687652,-22.8634205003414
Bragança Paulista,SP,-46.5560392464405,-22.9384056577137
Braúna,SP,-50.3394735318197,-21.5533535209259
Brejo Alegre,SP,-50.2097440376158,-21.1766756081349
Brodowski,SP,-47.6277377013042,-21.0495726242435
Brotas,SP,-48.0812383363966,-22.2733386935019
Buri,SP,-48.575367623519,-23.7520865682969
Buritama,SP,-50.200281922109,-21.0490860425806
Buritizal,SP,-47.6929148044809,-20.209301523112
Cabrália Paulista,SP,-49.3729763787482,-22.4893905108811
Cabreúva,SP,-47.0802653892503,-23.3012581695815
Caçapava,SP,-45.7133367783488,-23.1037510836751
Cachoeira Paulista,SP,-44.9916738836449,-22.7023033799065
Caconde,SP,-46.6171595825028,-21.5399436194039
Cafelândia,SP,-49.5487401970474,-21.731207601551
Caiabu,SP,-51.2237476104963,-21.9499270054589
Caieiras,SP,-46.7447862259885,-23.3764318350255
Caiuá,SP,-51.9869650819169,-21.8022330153596
Cajamar,SP,-46.8720352074932,-23.3514274002062
Cajati,SP,-48.194986911059,-24.7719894684809
Cajobi,SP,-48.8387731299456,-20.8736782633537
Cajuru,SP,-47.3102739851804,-21.2759737346546
Campina Do Monte Alegre,SP,-48.4419564675332,-23.6069611112884
Campinas,SP,-47.0438302838171,-22.8837569889323
Campo Limpo Paulista,SP,-46.760152913855,-23.2180528677267
Campos Do Jordão,SP,-45.5329095983881,-22.701771027665
Campos Novos Paulista,SP,-50.0101681044191,-22.6108572973054
Cananéia,SP,-48.0086326499574,-25.0187173069034
Canas,SP,-45.041288788279,-22.7301188779702
Cândido Mota,SP,-50.4215972550058,-22.8085822034056
Cândido Rodrigues,SP,-48.6283738017387,-21.3427919164972
Canitar,SP,-49.7918835407246,-23.0192291274129
Capão Bonito,SP,-48.2898151228006,-24.0392352641856
Capela Do Alto,SP,-47.7310195357627,-23.4674285083507
Capivari,SP,-47.4780457697127,-22.9806807172346
Caraguatatuba,SP,-45.4878931078813,-23.6396349135617
Carapicuíba,SP,-46.8419827725664,-23.550041672661
Cardoso,SP,-49.9475223153667,-20.0672213467812
Casa Branca,SP,-47.0881373816381,-21.8005106682697
Cássia Dos Coqueiros,SP,-47.1439864343001,-21.2632737185815
Castilho,SP,-51.570294095225,-20.8977545715899
Catanduva,SP,-48.9636649927036,-21.1337543154877
Catiguá,SP,-49.0527580079289,-21.0628116755209
Cedral,SP,-49.2639135323417,-20.9139290210799
Cerqueira César,SP,-49.1438130003311,-23.0593486858435
Cerquilho,SP,-47.7570765667287,-23.1871021330396
Cesário Lange,SP,-47.9039479469358,-23.2166208042371
Charqueada,SP,-47.7462780004063,-22.5301748296722
Clementina,SP,-50.4601477868648,-21.5702957634306
Colina,SP,-48.5890148639203,-20.7462026401178
Colômbia,SP,-48.7216748335607,-20.266992775593
Conchal,SP,-47.1410913818746,-22.3692900268299
Conchas,SP,-48.0470338407957,-22.9656186648049
Cordeirópolis,SP,-47.4148045532421,-22.4794569045323
Coroados,SP,-50.3034182129189,-21.3756301717576
Coronel Macedo,SP,-49.3067535548457,-23.6301894846319
Corumbataí,SP,-47.6110863350544,-22.2363748885153
Cosmópolis,SP,-47.1864293825172,-22.6516895657315
Cosmorama,SP,-49.7747153937153,-20.4429978171771
Cotia,SP,-46.9604576169496,-23.6751404527383
Cravinhos,SP,-47.7445798901118,-21.3395929536355
Cristais Paulista,SP,-47.4009118008832,-20.3713138291647
Cruzália,SP,-50.7693136106989,-22.7380417320882
Cruzeiro,SP,-45.0063137321757,-22.5513632857255
Cubatão,SP,-46.4081948781327,-23.8658687089876
Cunha,SP,-44.9421243118709,-23.0528759777589
Descalvado,SP,-47.6546265100399,-21.8812395855076
Diadema,SP,-46.6113952347339,-23.6973030513587
Dirce Reis,SP,-50.6281198580914,-20.4486213269123
Divinolândia,SP,-46.6979834105753,-21.661698341071
Dobrada,SP,-48.357456881364,-21.5161628792887
Dois Córregos,SP,-48.3405227287652,-22.3959560201939
Dolcinópolis,SP,-50.5283123042371,-20.1175165905237
Dourado,SP,-48.3334228691708,-22.1172367941437
Dracena,SP,-51.5839865238263,-21.5571106200856
Duartina,SP,-49.4133529461155,-22.3932687871344
Dumont,SP,-47.9797398632257,-21.2470905832365
Echaporã,SP,-50.2005395649341,-22.4486224481952
Eldorado,SP,-48.2336214516326,-24.4950499469024
Elias Fausto,SP,-47.3706634803316,-23.0707504872489
Elisiário,SP,-49.0920855601667,-21.1613223083196
Embaúba,SP,-48.847576901689,-20.9529201360525
Embu,SP,-46.8515447838972,-23.651362756235
Embu-Guaçu,SP,-46.8306685784086,-23.8543132441544
Emilianópolis,SP,-51.4721010771323,-21.8014084850152
Engenheiro Coelho,SP,-47.1748447408944,-22.4871210256915
Espírito Santo Do Pinhal,SP,-46.7933366071086,-22.1924378547268
Espírito Santo Do Turvo,SP,-49.4329585663608,-22.6708590577351
Estrela D'oeste,SP,-50.4115165257979,-20.2658568199914
Estrela Do Norte,SP,-51.6695759731796,-22.4852953774386
Euclides Da Cunha Paulista,SP,-52.5890480448583,-22.5191092182282
Fartura,SP,-49.5196827189419,-23.3901374270721
Fernandópolis,SP,-50.2830323308889,-20.2719814715202
Fernando Prestes,SP,-48.6952812574578,-21.3106781374331
Fernão,SP,-49.5425278143274,-22.3659877097605
Ferraz De Vasconcelos,SP,-46.37392762385,-23.5609505421835
Flora Rica,SP,-51.3740335538149,-21.6989402472155
Floreal,SP,-50.1549160724582,-20.6696197636957
Flórida Paulista,SP,-51.1707031643532,-21.5404140142142
Florínia,SP,-50.6953801803568,-22.8812603440009
Franca,SP,-47.3810558120695,-20.5552614053676
Francisco Morato,SP,-46.7237498964791,-23.2737716188417
Franco Da Rocha,SP,-46.7361075019374,-23.3145491289445
Gabriel Monteiro,SP,-50.5647856525832,-21.4998626347723
Gália,SP,-49.5778476911218,-22.3206664361228
Garça,SP,-49.6897624742427,-22.231200475341
Gastão Vidigal,SP,-50.2025031228821,-20.8043439396771
Gavião Peixoto,SP,-48.4479628103881,-21.791675151741
General Salgado,SP,-50.4157180206824,-20.6385251912242
Getulina,SP,-50.0282637369338,-21.7837935014271
Glicério,SP,-50.19887509539,-21.3403661463257
Guaiçara,SP,-49.7644594277687,-21.573450830373
Guaimbê,SP,-49.8606563805349,-21.8790129614236
Guaíra,SP,-48.3640972321694,-20.3140735911538
Guapiaçu,SP,-49.1899033699039,-20.7429700317523
Guapiara,SP,-48.5558088652335,-24.2125205755884
Guará,SP,-47.7753430212792,-20.4825240833437
Guaraçaí,SP,-51.279444176131,-21.086500038275
Guaraci,SP,-49.0028079356895,-20.3747629555639
Guarani D'oeste,SP,-50.3445267818771,-20.0668080091988
Guarantã,SP,-49.5883799584018,-21.9160368294985
Guararapes,SP,-50.6952184353114,-21.2854632508471
Guararema,SP,-46.0585675913211,-23.4275887676291
Guaratinguetá,SP,-45.2328423804519,-22.7935068427724
Guareí,SP,-48.2191923128826,-23.3701821650908
Guariba,SP,-48.2264572363985,-21.3959310341036
Guarujá,SP,-46.2348715124644,-23.950436829913
Guarulhos,SP,-46.4548123589244,-23.4026914194691
Guatapará,SP,-47.9798825282813,-21.4533722801591
Guzolândia,SP,-50.7136920505613,-20.6288570721889
Herculândia,SP,-50.3732675313524,-21.9624617964446
Holambra,SP,-47.0650518661758,-22.6303557296849
Hortolândia,SP,-47.2077910194162,-22.8787045497053
Iacanga,SP,-49.0396395000084,-21.8909199365711
Iacri,SP,-50.6194291094209,-21.7999820656651
Iaras,SP,-49.1067815210408,-22.8192185477248
Ibaté,SP,-48.0273388993236,-21.951105192804
Ibirá,SP,-49.2204015092964,-21.0747137700562
Ibirarema,SP,-50.0768470746988,-22.8131566763724
Ibitinga,SP,-48.8478236769853,-21.7929888163945
Ibiúna,SP,-47.2152630762799,-23.8024045922691
Icém,SP,-49.1853352920331,-20.3672330332914
Iepê,SP,-51.0572332571423,-22.6485184716353
Igaraçu Do Tietê,SP,-48.5745841018509,-22.5417044827531
Igarapava,SP,-47.6823974392361,-20.0637014357901
Igaratá,SP,-46.1503505517264,-23.1348200562126
Iguape,SP,-47.4746261820734,-24.5495483566816
Ilhabela,SP,-45.3232422141152,-23.8483636300416
Ilha Comprida,SP,-47.7200117301131,-24.8620166506517
Ilha Solteira,SP,-51.2590985987413,-20.4314657713551
Indaiatuba,SP,-47.2025695211394,-23.106157574103
Indiana,SP,-51.2618623728825,-22.1342012755585
Indiaporã,SP,-50.2636548558002,-19.9479618996924
Inúbia Paulista,SP,-50.9574976003343,-21.7395414567916
Ipaussu,SP,-49.6081287923954,-23.0650573726541
Iperó,SP,-47.6291426777245,-23.4044462159223
Ipeúna,SP,-47.7160808229099,-22.423884356696
Ipiguá,SP,-49.4034605568514,-20.648208794833
Iporanga,SP,-48.5463089043585,-24.5126898224762
Ipuã,SP,-48.0666131997472,-20.4175915456724
Iracemápolis,SP,-47.5242537952984,-22.5936785244449
Irapuã,SP,-49.3973788577902,-21.2677694152182
Irapuru,SP,-51.3466019406505,-21.4849021204604
Itaberá,SP,-49.1421965575585,-23.8698460757532
Itaí,SP,-49.0536621133624,-23.4693175308611
Itajobi,SP,-49.053668156031,-21.355564883629
Itaju,SP,-48.7941608888348,-21.9517402353034
Itanhaém,SP,-46.8346671663247,-24.0919946926414
Itaóca,SP,-48.8389542122374,-24.6178276223995
Itapecerica Da Serra,SP,-46.8589232502939,-23.7372969632831
Itapetininga,SP,-48.1232772770882,-23.6453578083258
Itapeva,SP,-48.8717184390751,-23.9140654038556
Itapevi,SP,-46.9676686855896,-23.5509416083554
Itapira,SP,-46.7720833000204,-22.4319164472001
Itapirapuã Paulista,SP,-49.2229705505096,-24.5690379531504
Itápolis,SP,-48.8154739481093,-21.5480733069844
Itaporanga,SP,-49.4585247753079,-23.6728962936917
Itapuí,SP,-48.7012337696296,-22.2509650664214
Itapura,SP,-51.440489864002,-20.5949895121478
Itaquaquecetuba,SP,-46.3339279905305,-23.4614598921542
Itararé,SP,-49.3035493684085,-24.080594554292
Itariri,SP,-47.1280526195889,-24.2926192460492
Itatiba,SP,-46.8143222740751,-23.0066657012853
Itatinga,SP,-48.6293931713651,-23.1536268088513
Itirapina,SP,-47.8340695455529,-22.2945079998465
Itirapuã,SP,-47.169262397303,-20.6575892000977
Itobi,SP,-46.9220503707247,-21.7490898921891
Itu,SP,-47.2845150183015,-23.3072564577152
Itupeva,SP,-47.0684653850876,-23.1465139109873
Ituverava,SP,-47.8097077250925,-20.3295490070132
